4, 53, 740325.4447762176, 0.035087719298245605, 0.4862112434169628, 0.017543859649122782, 0
4, 50, 91385.86791392266, 0.037037037037037035, 0.4912320320196552, 0.0185185185185185, 0
4, 87, 28046.10347698868, 0.016806722689075626, 0.4267895971852018, 0.008403361344537813, 0
3, 74, 75589.71732666719, 0.025974025974025965, 0.49901864188988426, 0.01298701298701301, 0
3, 20, 35967.60059501271, 0.09090909090909091, 0.5149793388429752, 0.04545454545454548, 0
3, 83, 1068978.1116860942, 0.02352941176470588, 0.5039012798599241, 0.01176470588235293, 0
4, 56, 588304.3920398948, 0.02666666666666667, 0.4336217181228518, 0.013333333333333324, 0
5, 60, 146958.01397527306, 0.017391304347826087, 0.39092377623390256, 0.00869565217391304, 0
3, 95, 82649.7450560012, 0.019417475728155335, 0.48075117709672177, 0.009708737864077674, 0
4, 82, 277964.99370109267, 0.018691588785046728, 0.4329254211565804, 0.00934579439252336, 0
8, 83, 73934.90089220872, 0.010362694300518132, 0.3397170410460187, 0.005181347150259066, 0
4, 67, 33117.44996840789, 0.028169014084507036, 0.4932346583043368, 0.014084507042253525, 0
4, 147, 114613.71899102935, 0.013333333333333336, 0.49724414209924, 0.006666666666666676, 0
5, 76, 290910.6574005375, 0.02439024390243903, 0.48059401436963506, 0.012195121951219528, 0
3, 74, 768509.9335666854, 0.026315789473684223, 0.5043610092086547, 0.01315789473684209, 0
3, 62, 4454450.448049652, 0.03076923076923077, 0.4988632911538404, 0.01538461538461538, 0
3, 21, 786849.7886768449, 0.08695652173913042, 0.5143277222672308, 0.043478260869565195, 0
6, 82, 892518.7888962219, 0.01226993865030675, 0.35454576736075716, 0.006134969325153374, 0
4, 63, 314596.864272167, 0.030303030303030304, 0.49876745293588787, 0.015151515151515155, 0
4, 51, 113986.38979317297, 0.037037037037037035, 0.4985064341891136, 0.018518518518518517, 0
6, 70, 1239685.476276611, 0.01785714285714286, 0.38367866485663715, 0.008928571428571426, 0
3, 39, 686776.7945840188, 0.04878048780487804, 0.5080563563609369, 0.024390243902439025, 0
3, 55, 259134.97031043438, 0.029850746268656716, 0.4541799810561636, 0.014925373134328339, 0
4, 61, 19171.880314674447, 0.031249999999999993, 0.49873037650168267, 0.015624999999999988, 0
6, 61, 59448.67127553833, 0.0196078431372549, 0.39077098997822113, 0.00980392156862745, 0
3, 42, 21754.21686117048, 0.045454545454545456, 0.5075101666010757, 0.02272727272727274, 0
4, 38, 48741.810859804136, 0.047619047619047616, 0.48893203953215647, 0.023809523809523815, 0
3, 69, 65005.76762549298, 0.028169014084507036, 0.5046665650841841, 0.014084507042253527, 0
3, 89, 96631.94051398787, 0.021978021978021973, 0.5036451386618075, 0.010989010989010985, 0
5, 78, 220168.73723904043, 0.017543859649122806, 0.4141924034715909, 0.008771929824561401, 0
4, 83, 786371.8816174117, 0.02325581395348837, 0.4990467826470501, 0.011627906976744184, 0
3, 24, 346593.14213294873, 0.07692307692307693, 0.5126766929651545, 0.03846153846153845, 0
4, 113, 37131761.40247579, 0.014814814814814815, 0.4488369657258023, 0.007407407407407395, 0
5, 44, 1132256.326911911, 0.034482758620689655, 0.43436369666450075, 0.017241379310344834, 0
3, 46, 135023.82462994542, 0.02702702702702703, 0.41650223631926014, 0.013513513513513516, 0
3, 111, 3340859.0174549995, 0.01769911504424778, 0.5029379759585728, 0.008849557522123906, 0
4, 50, 85066.15755753223, 0.019999999999999997, 0.3942446409044695, 0.009999999999999998, 0
3, 30, 99123.40562381873, 0.06249999999999999, 0.5103081597222222, 0.031249999999999997, 0
7, 20, 49159.66383837616, 0.06060606060606061, 0.3761645138050273, 0.0303030303030303, 0
3, 55, 222943.16734565108, 0.035087719298245605, 0.5058059822602758, 0.01754385964912282, 0
7, 87, 3986583.9889000296, 0.020408163265306117, 0.4560212772146729, 0.01020408163265306, 0
4, 84, 389576.52223401645, 0.02272727272727273, 0.49443506304301754, 0.01136363636363635, 0
6, 100, 163930.29600527984, 0.013157894736842111, 0.3945875583066602, 0.0065789473684210505, 0
6, 73, 375212.90232060966, 0.025316455696202524, 0.4623629424122516, 0.012658227848101264, 0
3, 66, 29728.215975076862, 0.02941176470588236, 0.5048713781412744, 0.01470588235294117, 0
3, 41, 90458.85932523654, 0.045454545454545456, 0.4984486997100209, 0.022727272727272742, 0
4, 17, 22735.062848511367, 0.09999999999999996, 0.48141136641136634, 0.050000000000000024, 0
3, 72, 99307.41329257765, 0.027027027027027032, 0.504478295863431, 0.013513513513513528, 0
3, 52, 233084.79633439408, 0.03571428571428571, 0.49183994006678794, 0.017857142857142867, 0
3, 9, 90228.96501905583, 0.18181818181818182, 0.5304560759106214, 0.09090909090909088, 0
4, 43, 33922.53885258932, 0.04347826086956521, 0.498263038426422, 0.021739130434782605, 0
4, 39, 33236.155357460106, 0.041666666666666664, 0.43954229295764824, 0.020833333333333315, 0
5, 87, 168200.22199460643, 0.012195121951219511, 0.4002397798863183, 0.006097560975609756, 0
5, 38, 181056.52410173975, 0.042553191489361715, 0.4479655488825736, 0.02127659574468084, 0
3, 43, 85379.96830540898, 0.044444444444444446, 0.5073442434682746, 0.022222222222222216, 0
4, 42, 8073.734711950863, 0.042553191489361715, 0.4760587103875359, 0.021276595744680833, 0
4, 53, 15590.309557662591, 0.033898305084745756, 0.4787008554348184, 0.01694915254237287, 0
3, 4, 378800.05755869707, 0.2857142857142857, 0.522632129774987, 0.14285714285714288, 0
3, 107, 244191.70976072847, 0.018018018018018007, 0.49568124076216236, 0.009009009009009005, 0
5, 53, 18654.081588499484, 0.035087719298245605, 0.4859421083911752, 0.0175438596491228, 0
3, 32, 31631.448506318786, 0.058823529411764705, 0.5097048010380623, 0.02941176470588233, 0
4, 106, 41363.35686806488, 0.017391304347826087, 0.4789249030642863, 0.008695652173913023, 0
3, 59, 54322.86947443396, 0.03278688524590163, 0.5054272817130442, 0.016393442622950817, 0
6, 84, 186223.2571810003, 0.01219512195121951, 0.3984964476519914, 0.00609756097560976, 0
5, 88, 63289.420981602314, 0.013157894736842105, 0.3973968627533548, 0.006578947368421056, 0
4, 27, 69307.66228203913, 0.06666666666666667, 0.4974505421671225, 0.033333333333333326, 0
3, 67, 14494.01172945265, 0.02702702702702703, 0.4788154681233065, 0.013513513513513506, 0
3, 81, 51560.67604506628, 0.024096385542168676, 0.5039948579085045, 0.012048192771084343, 0
3, 46, 28931.824931536736, 0.03571428571428571, 0.45711137474057423, 0.01785714285714285, 0
3, 51, 68827.22670641165, 0.037735849056603765, 0.506241609020492, 0.018867924528301872, 0
4, 25, 16997.70763625398, 0.047619047619047616, 0.4175198626459898, 0.023809523809523808, 0
5, 57, 2838058.6183503894, 0.021978021978021973, 0.4040028387858599, 0.010989010989010983, 0
5, 49, 343759.03474130883, 0.03571428571428571, 0.46632736633085653, 0.017857142857142846, 0
3, 67, 28028.35277666816, 0.019230769230769225, 0.4157750034240598, 0.009615384615384625, 0
3, 27, 161578.95652661455, 0.046511627906976744, 0.42505029815593703, 0.023255813953488358, 0
3, 70, 159412.1945652014, 0.027777777777777776, 0.5046020723104057, 0.013888888888888888, 0
5, 87, 183550.0177420771, 0.014705882352941176, 0.40810908827615294, 0.0073529411764705855, 0
6, 121, 313912.49480641825, 0.010989010989010986, 0.38409253925747894, 0.005494505494505493, 0
4, 110, 86429.50507346954, 0.01769911504424778, 0.4992707887426401, 0.008849557522123899, 0
4, 81, 111701.23304609617, 0.023809523809523798, 0.49902463125614344, 0.011904761904761895, 0
3, 16, 78913.37801108952, 0.1111111111111111, 0.5183256172839505, 0.05555555555555555, 0
3, 58, 12182.267274845017, 0.033333333333333326, 0.5055172413793103, 0.01666666666666667, 0
7, 53, 3476627.1523577594, 0.024691358024691357, 0.3521866697392209, 0.012345679012345677, 0
4, 71, 2758440.2251652917, 0.026666666666666672, 0.4934964068611127, 0.013333333333333343, 0
4, 51, 4434000.357247184, 0.03636363636363637, 0.4857444313665978, 0.018181818181818174, 0
4, 100, 246344.73764651426, 0.01851851851851851, 0.4813177270435397, 0.009259259259259254, 0
9, 77, 45798.86349654795, 0.021978021978021973, 0.4234277230618181, 0.010989010989010992, 0
4, 86, 29051.876216158395, 0.014084507042253521, 0.4079477939821241, 0.0070422535211267685, 0
5, 45, 122392.55321633113, 0.028169014084507032, 0.38397897845757484, 0.014084507042253527, 0
